resultId,raceId,year,circuitId,circuit_name,circuit_difficulty,driverId,driver_name,constructorId,constructor_name,starting_grid,final_position,points,pit_stops,pit_stop_lap,pit_stop_duration,fastestLapTime,fastestLapSpeed,statusId,race_status
3233,171,2000,14,Italian Grand Prix,Very Easy,14,coulthard,1,mclaren,5,18,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3234,171,2000,14,Italian Grand Prix,Very Easy,15,trulli,17,jordan,6,19,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3235,171,2000,14,Italian Grand Prix,Very Easy,49,frentzen,17,jordan,8,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3236,171,2000,14,Italian Grand Prix,Very Easy,37,rosa,21,arrows,10,21,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3237,171,2000,14,Italian Grand Prix,Very Easy,56,irvine,19,jaguar,14,22,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3238,172,2000,19,United States Grand Prix,Easy,30,michael_schumacher,6,ferrari,1,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3239,172,2000,19,United States Grand Prix,Easy,22,barrichello,6,ferrari,4,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3240,172,2000,19,United States Grand Prix,Easy,49,frentzen,17,jordan,7,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3241,172,2000,19,United States Grand Prix,Easy,35,villeneuve,16,bar,8,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3242,172,2000,19,United States Grand Prix,Easy,14,coulthard,1,mclaren,2,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
3243,172,2000,19,United States Grand Prix,Easy,41,zonta,16,bar,12,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
3244,172,2000,19,United States Grand Prix,Easy,56,irvine,19,jaguar,17,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
3245,172,2000,19,United States Grand Prix,Easy,64,diniz,15,sauber,9,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3246,172,2000,19,United States Grand Prix,Easy,2,heidfeld,20,prost,16,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3247,172,2000,19,United States Grand Prix,Easy,25,wurz,22,benetton,11,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3248,172,2000,19,United States Grand Prix,Easy,65,herbert,19,jaguar,19,11,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3249,172,2000,19,United States Grand Prix,Easy,48,gene,18,minardi,22,12,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3250,172,2000,19,United States Grand Prix,Easy,55,alesi,20,prost,20,13,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3251,172,2000,19,United States Grand Prix,Easy,60,mazzacane,18,minardi,21,14,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3252,172,2000,19,United States Grand Prix,Easy,23,ralf_schumacher,3,williams,10,15,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3253,172,2000,19,United States Grand Prix,Easy,37,rosa,21,arrows,18,16,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3254,172,2000,19,United States Grand Prix,Easy,21,fisichella,22,benetton,15,17,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3255,172,2000,19,United States Grand Prix,Easy,50,verstappen,21,arrows,13,18,0,#N/A,#N/A,#N/A,\N,\N,23,Brakes
3256,172,2000,19,United States Grand Prix,Easy,57,hakkinen,1,mclaren,3,19,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3257,172,2000,19,United States Grand Prix,Easy,63,salo,15,sauber,14,20,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3258,172,2000,19,United States Grand Prix,Easy,18,button,3,williams,6,21,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3259,172,2000,19,United States Grand Prix,Easy,15,trulli,17,jordan,5,22,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3260,173,2000,22,Japanese Grand Prix,Medium,30,michael_schumacher,6,ferrari,1,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3261,173,2000,22,Japanese Grand Prix,Medium,57,hakkinen,1,mclaren,2,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3262,173,2000,22,Japanese Grand Prix,Medium,14,coulthard,1,mclaren,3,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3263,173,2000,22,Japanese Grand Prix,Medium,22,barrichello,6,ferrari,4,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3264,173,2000,22,Japanese Grand Prix,Medium,18,button,3,williams,5,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
3265,173,2000,22,Japanese Grand Prix,Medium,35,villeneuve,16,bar,9,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3266,173,2000,22,Japanese Grand Prix,Medium,65,herbert,19,jaguar,10,7,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3267,173,2000,22,Japanese Grand Prix,Medium,56,irvine,19,jaguar,7,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3268,173,2000,22,Japanese Grand Prix,Medium,41,zonta,16,bar,18,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3269,173,2000,22,Japanese Grand Prix,Medium,63,salo,15,sauber,19,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3270,173,2000,22,Japanese Grand Prix,Medium,64,diniz,15,sauber,20,11,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3271,173,2000,22,Japanese Grand Prix,Medium,37,rosa,21,arrows,13,12,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3272,173,2000,22,Japanese Grand Prix,Medium,15,trulli,17,jordan,15,13,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3273,173,2000,22,Japanese Grand Prix,Medium,21,fisichella,22,benetton,12,14,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3274,173,2000,22,Japanese Grand Prix,Medium,60,mazzacane,18,minardi,22,15,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
3275,173,2000,22,Japanese Grand Prix,Medium,48,gene,18,minardi,21,16,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3276,173,2000,22,Japanese Grand Prix,Medium,23,ralf_schumacher,3,williams,6,17,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3277,173,2000,22,Japanese Grand Prix,Medium,2,heidfeld,20,prost,16,18,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
3278,173,2000,22,Japanese Grand Prix,Medium,25,wurz,22,benetton,11,19,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3279,173,2000,22,Japanese Grand Prix,Medium,49,frentzen,17,jordan,8,20,0,#N/A,#N/A,#N/A,\N,\N,9,Hydraulics
3280,173,2000,22,Japanese Grand Prix,Medium,55,alesi,20,prost,17,21,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3281,173,2000,22,Japanese Grand Prix,Medium,50,verstappen,21,arrows,14,22,0,#N/A,#N/A,#N/A,\N,\N,10,Electrical
3282,174,2000,2,Malaysian Grand Prix,Very Hard,30,michael_schumacher,6,ferrari,1,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3283,174,2000,2,Malaysian Grand Prix,Very Hard,14,coulthard,1,mclaren,3,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3284,174,2000,2,Malaysian Grand Prix,Very Hard,22,barrichello,6,ferrari,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3285,174,2000,2,Malaysian Grand Prix,Very Hard,57,hakkinen,1,mclaren,2,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3286,174,2000,2,Malaysian Grand Prix,Very Hard,35,villeneuve,16,bar,6,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
3287,174,2000,2,Malaysian Grand Prix,Very Hard,56,irvine,19,jaguar,7,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
3288,174,2000,2,Malaysian Grand Prix,Very Hard,25,wurz,22,benetton,5,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
3289,174,2000,2,Malaysian Grand Prix,Very Hard,63,salo,15,sauber,17,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3290,174,2000,2,Malaysian Grand Prix,Very Hard,21,fisichella,22,benetton,13,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3291,174,2000,2,Malaysian Grand Prix,Very Hard,50,verstappen,21,arrows,15,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3292,174,2000,2,Malaysian Grand Prix,Very Hard,55,alesi,20,prost,18,11,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3293,174,2000,2,Malaysian Grand Prix,Very Hard,15,trulli,17,jordan,9,12,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3294,174,2000,2,Malaysian Grand Prix,Very Hard,60,mazzacane,18,minardi,22,13,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3295,174,2000,2,Malaysian Grand Prix,Very Hard,65,herbert,19,jaguar,12,14,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
3296,174,2000,2,Malaysian Grand Prix,Very Hard,41,zonta,16,bar,11,15,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3297,174,2000,2,Malaysian Grand Prix,Very Hard,23,ralf_schumacher,3,williams,8,16,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3298,174,2000,2,Malaysian Grand Prix,Very Hard,48,gene,18,minardi,21,17,0,#N/A,#N/A,#N/A,\N,\N,36,Wheel
3299,174,2000,2,Malaysian Grand Prix,Very Hard,18,button,3,williams,16,18,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3300,174,2000,2,Malaysian Grand Prix,Very Hard,49,frentzen,17,jordan,10,19,0,#N/A,#N/A,#N/A,\N,\N,10,Electrical
3301,174,2000,2,Malaysian Grand Prix,Very Hard,37,rosa,21,arrows,14,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3302,174,2000,2,Malaysian Grand Prix,Very Hard,2,heidfeld,20,prost,19,21,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3303,174,2000,2,Malaysian Grand Prix,Very Hard,64,diniz,15,sauber,20,22,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3304,175,1999,1,Australian Grand Prix,Very Easy,56,irvine,6,ferrari,6,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3305,175,1999,1,Australian Grand Prix,Very Easy,49,frentzen,17,jordan,5,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3306,175,1999,1,Australian Grand Prix,Very Easy,23,ralf_schumacher,3,williams,8,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3307,175,1999,1,Australian Grand Prix,Very Easy,21,fisichella,22,benetton,7,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3308,175,1999,1,Australian Grand Prix,Very Easy,22,barrichello,24,stewart,4,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
3309,175,1999,1,Australian Grand Prix,Very Easy,37,rosa,21,arrows,18,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
3310,175,1999,1,Australian Grand Prix,Very Easy,68,takagi,21,arrows,17,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
3311,175,1999,1,Australian Grand Prix,Very Easy,30,michael_schumacher,6,ferrari,3,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3312,175,1999,1,Australian Grand Prix,Very Easy,41,zonta,16,bar,19,9,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3313,175,1999,1,Australian Grand Prix,Very Easy,69,badoer,18,minardi,21,10,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3314,175,1999,1,Australian Grand Prix,Very Easy,25,wurz,22,benetton,10,11,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
3315,175,1999,1,Australian Grand Prix,Very Easy,64,diniz,15,sauber,14,12,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
3316,175,1999,1,Australian Grand Prix,Very Easy,48,gene,18,minardi,22,13,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3317,175,1999,1,Australian Grand Prix,Very Easy,15,trulli,20,prost,12,14,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3318,175,1999,1,Australian Grand Prix,Very Easy,44,panis,20,prost,20,15,0,#N/A,#N/A,#N/A,\N,\N,36,Wheel
3319,175,1999,1,Australian Grand Prix,Very Easy,57,hakkinen,1,mclaren,1,16,0,#N/A,#N/A,#N/A,\N,\N,37,Throttle
3320,175,1999,1,Australian Grand Prix,Very Easy,70,zanardi,3,williams,15,17,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3321,175,1999,1,Australian Grand Prix,Very Easy,14,coulthard,1,mclaren,2,18,0,#N/A,#N/A,#N/A,\N,\N,9,Hydraulics
3322,175,1999,1,Australian Grand Prix,Very Easy,35,villeneuve,16,bar,11,19,0,#N/A,#N/A,#N/A,\N,\N,65,Rear wing
3323,175,1999,1,Australian Grand Prix,Very Easy,71,damon_hill,17,jordan,9,20,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3324,175,1999,1,Australian Grand Prix,Very Easy,55,alesi,15,sauber,16,21,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3325,175,1999,1,Australian Grand Prix,Very Easy,65,herbert,24,stewart,13,22,0,#N/A,#N/A,#N/A,\N,\N,66,Fire
3326,176,1999,18,Brazilian Grand Prix,Easy,57,hakkinen,1,mclaren,1,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3327,176,1999,18,Brazilian Grand Prix,Easy,30,michael_schumacher,6,ferrari,4,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3328,176,1999,18,Brazilian Grand Prix,Easy,49,frentzen,17,jordan,8,3,4,#N/A,#N/A,#N/A,\N,\N,60,Out of fuel
3329,176,1999,18,Brazilian Grand Prix,Easy,23,ralf_schumacher,3,williams,11,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3330,176,1999,18,Brazilian Grand Prix,Easy,56,irvine,6,ferrari,6,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3331,176,1999,18,Brazilian Grand Prix,Easy,44,panis,20,prost,12,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3332,176,1999,18,Brazilian Grand Prix,Easy,25,wurz,22,benetton,9,7,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
3333,176,1999,18,Brazilian Grand Prix,Easy,68,takagi,21,arrows,19,8,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
3334,176,1999,18,Brazilian Grand Prix,Easy,48,gene,18,minardi,20,9,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
3335,176,1999,18,Brazilian Grand Prix,Easy,37,rosa,21,arrows,17,10,0,#N/A,#N/A,#N/A,\N,\N,9,Hydraulics
3336,176,1999,18,Brazilian Grand Prix,Easy,35,villeneuve,16,bar,21,11,0,#N/A,#N/A,#N/A,\N,\N,9,Hydraulics
3337,176,1999,18,Brazilian Grand Prix,Easy,70,zanardi,3,williams,16,12,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3338,176,1999,18,Brazilian Grand Prix,Easy,22,barrichello,24,stewart,3,13,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3339,176,1999,18,Brazilian Grand Prix,Easy,64,diniz,15,sauber,15,14,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3340,176,1999,18,Brazilian Grand Prix,Easy,21,fisichella,22,benetton,5,15,0,#N/A,#N/A,#N/A,\N,\N,8,Clutch
3341,176,1999,18,Brazilian Grand Prix,Easy,72,sarrazin,18,minardi,18,16,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3342,176,1999,18,Brazilian Grand Prix,Easy,55,alesi,15,sauber,14,17,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3343,176,1999,18,Brazilian Grand Prix,Easy,14,coulthard,1,mclaren,2,18,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3344,176,1999,18,Brazilian Grand Prix,Easy,15,trulli,20,prost,13,19,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3345,176,1999,18,Brazilian Grand Prix,Easy,65,herbert,24,stewart,10,20,0,#N/A,#N/A,#N/A,\N,\N,9,Hydraulics
3346,176,1999,18,Brazilian Grand Prix,Easy,71,damon_hill,17,jordan,7,21,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3347,176,1999,18,Brazilian Grand Prix,Easy,41,zonta,16,bar,0,22,0,#N/A,#N/A,#N/A,\N,\N,81,Did not qualify
3348,177,1999,21,San Marino Grand Prix,Easy,30,michael_schumacher,6,ferrari,3,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3349,177,1999,21,San Marino Grand Prix,Easy,14,coulthard,1,mclaren,2,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3350,177,1999,21,San Marino Grand Prix,Easy,22,barrichello,24,stewart,6,3,4,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3351,177,1999,21,San Marino Grand Prix,Easy,71,damon_hill,17,jordan,8,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3352,177,1999,21,San Marino Grand Prix,Easy,21,fisichella,22,benetton,16,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3353,177,1999,21,San Marino Grand Prix,Easy,55,alesi,15,sauber,13,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3354,177,1999,21,San Marino Grand Prix,Easy,63,salo,16,bar,19,7,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
3355,177,1999,21,San Marino Grand Prix,Easy,69,badoer,18,minardi,22,8,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
3356,177,1999,21,San Marino Grand Prix,Easy,48,gene,18,minardi,21,9,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
3357,177,1999,21,San Marino Grand Prix,Easy,65,herbert,24,stewart,12,10,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3358,177,1999,21,San Marino Grand Prix,Easy,70,zanardi,3,williams,10,11,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3359,177,1999,21,San Marino Grand Prix,Easy,64,diniz,15,sauber,15,12,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3360,177,1999,21,San Marino Grand Prix,Easy,44,panis,20,prost,11,13,0,#N/A,#N/A,#N/A,\N,\N,37,Throttle
3361,177,1999,21,San Marino Grand Prix,Easy,56,irvine,6,ferrari,4,14,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3362,177,1999,21,San Marino Grand Prix,Easy,49,frentzen,17,jordan,7,15,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3363,177,1999,21,San Marino Grand Prix,Easy,68,takagi,21,arrows,20,16,0,#N/A,#N/A,#N/A,\N,\N,32,Fuel pressure
3364,177,1999,21,San Marino Grand Prix,Easy,23,ralf_schumacher,3,williams,9,17,0,#N/A,#N/A,#N/A,\N,\N,37,Throttle
3365,177,1999,21,San Marino Grand Prix,Easy,57,hakkinen,1,mclaren,1,18,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3366,177,1999,21,San Marino Grand Prix,Easy,37,rosa,21,arrows,18,19,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3367,177,1999,21,San Marino Grand Prix,Easy,25,wurz,22,benetton,17,20,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3368,177,1999,21,San Marino Grand Prix,Easy,35,villeneuve,16,bar,14,21,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3369,177,1999,21,San Marino Grand Prix,Easy,15,trulli,20,prost,5,22,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3370,178,1999,6,Monaco Grand Prix,Very Hard,30,michael_schumacher,6,ferrari,2,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3371,178,1999,6,Monaco Grand Prix,Very Hard,56,irvine,6,ferrari,4,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3372,178,1999,6,Monaco Grand Prix,Very Hard,57,hakkinen,1,mclaren,1,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3373,178,1999,6,Monaco Grand Prix,Very Hard,49,frentzen,17,jordan,6,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3374,178,1999,6,Monaco Grand Prix,Very Hard,21,fisichella,22,benetton,9,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3375,178,1999,6,Monaco Grand Prix,Very Hard,25,wurz,22,benetton,10,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3376,178,1999,6,Monaco Grand Prix,Very Hard,15,trulli,20,prost,7,7,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3377,178,1999,6,Monaco Grand Prix,Very Hard,70,zanardi,3,williams,11,8,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
3378,178,1999,6,Monaco Grand Prix,Very Hard,22,barrichello,24,stewart,5,9,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3379,178,1999,6,Monaco Grand Prix,Very Hard,23,ralf_schumacher,3,williams,16,10,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3380,178,1999,6,Monaco Grand Prix,Very Hard,55,alesi,15,sauber,14,11,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
3381,178,1999,6,Monaco Grand Prix,Very Hard,64,diniz,15,sauber,15,12,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
3382,178,1999,6,Monaco Grand Prix,Very Hard,44,panis,20,prost,18,13,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3383,178,1999,6,Monaco Grand Prix,Very Hard,14,coulthard,1,mclaren,3,14,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3384,178,1999,6,Monaco Grand Prix,Very Hard,63,salo,16,bar,12,15,0,#N/A,#N/A,#N/A,\N,\N,23,Brakes
3385,178,1999,6,Monaco Grand Prix,Very Hard,68,takagi,21,arrows,19,16,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
3386,178,1999,6,Monaco Grand Prix,Very Hard,35,villeneuve,16,bar,8,17,0,#N/A,#N/A,#N/A,\N,\N,44,Oil leak
3387,178,1999,6,Monaco Grand Prix,Very Hard,65,herbert,24,stewart,13,18,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
3388,178,1999,6,Monaco Grand Prix,Very Hard,37,rosa,21,arrows,21,19,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3389,178,1999,6,Monaco Grand Prix,Very Hard,48,gene,18,minardi,22,20,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3390,178,1999,6,Monaco Grand Prix,Very Hard,69,badoer,18,minardi,20,21,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3391,178,1999,6,Monaco Grand Prix,Very Hard,71,damon_hill,17,jordan,17,22,0,#N/A,#N/A,#N/A,\N,\N,4,Collision
3392,179,1999,4,Spanish Grand Prix,Medium,57,hakkinen,1,mclaren,1,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3393,179,1999,4,Spanish Grand Prix,Medium,14,coulthard,1,mclaren,3,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3394,179,1999,4,Spanish Grand Prix,Medium,30,michael_schumacher,6,ferrari,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3395,179,1999,4,Spanish Grand Prix,Medium,56,irvine,6,ferrari,2,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3396,179,1999,4,Spanish Grand Prix,Medium,23,ralf_schumacher,3,williams,10,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
3397,179,1999,4,Spanish Grand Prix,Medium,15,trulli,20,prost,9,6,1,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3398,179,1999,4,Spanish Grand Prix,Medium,71,damon_hill,17,jordan,11,7,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3399,179,1999,4,Spanish Grand Prix,Medium,63,salo,16,bar,16,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3400,179,1999,4,Spanish Grand Prix,Medium,21,fisichella,22,benetton,13,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3401,179,1999,4,Spanish Grand Prix,Medium,25,wurz,22,benetton,18,10,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3402,179,1999,4,Spanish Grand Prix,Medium,37,rosa,21,arrows,19,11,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
3403,179,1999,4,Spanish Grand Prix,Medium,68,takagi,21,arrows,20,12,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
3404,179,1999,4,Spanish Grand Prix,Medium,69,badoer,18,minardi,22,13,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
3405,179,1999,4,Spanish Grand Prix,Medium,35,villeneuve,16,bar,6,14,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3406,179,1999,4,Spanish Grand Prix,Medium,64,diniz,15,sauber,12,15,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
3407,179,1999,4,Spanish Grand Prix,Medium,65,herbert,24,stewart,14,16,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
3408,179,1999,4,Spanish Grand Prix,Medium,49,frentzen,17,jordan,8,17,0,#N/A,#N/A,#N/A,\N,\N,86,Halfshaft
3409,179,1999,4,Spanish Grand Prix,Medium,55,alesi,15,sauber,5,18,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
3410,179,1999,4,Spanish Grand Prix,Medium,70,zanardi,3,williams,17,19,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3411,179,1999,4,Spanish Grand Prix,Medium,44,panis,20,prost,15,20,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3412,179,1999,4,Spanish Grand Prix,Medium,48,gene,18,minardi,21,21,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
3413,179,1999,4,Spanish Grand Prix,Medium,22,barrichello,24,stewart,7,22,0,#N/A,#N/A,#N/A,\N,\N,2,Disqualified
3414,180,1999,7,Canadian Grand Prix,Easy,57,hakkinen,1,mclaren,2,1,10,#N/A,#N/A,#N/A,\N,\N,1,Finished
3415,180,1999,7,Canadian Grand Prix,Easy,21,fisichella,22,benetton,7,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
3416,180,1999,7,Canadian Grand Prix,Easy,56,irvine,6,ferrari,3,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
3417,180,1999,7,Canadian Grand Prix,Easy,23,ralf_schumacher,3,williams,13,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
3418,180,1999,7,Canadian Grand Prix,Easy,65,herbert,24,stewart,10,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
3419,180,1999,7,Canadian Grand Prix,Easy,64,diniz,15,sauber,18,6,1,#N/A,#N/A,#N/A,\N,\N,1,Finished
3420,180,1999,7,Canadian Grand Prix,Easy,14,coulthard,1,mclaren,4,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
3421,180,1999,7,Canadian Grand Prix,Easy,48,gene,18,minardi,22,8,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3422,180,1999,7,Canadian Grand Prix,Easy,44,panis,20,prost,15,9,0,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
3423,180,1999,7,Canadian Grand Prix,Easy,69,badoer,18,minardi,21,10,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
